"customer_id","age","annual_income_gbp","employment_status","employment_length_years","loan_type","loan_amount_gbp","loan_term_months","interest_rate_pct","credit_score","outstanding_balance_gbp","days_past_due","previous_defaults","default_flag","loan_to_income_ratio","dpd_bucket","risk_bucket"
100796,38,31000,"Employed",4.4,"Mortgage",8900,36,7.03,775,30300,10,3,1,0.28709677419354838710,"Current","High Risk"
100797,45,24400,"Unemployed",2.2,"Unsecured Personal Loan",5700,36,3.87,603,28800,0,0,0,0.23360655737704918033,"Current","Medium Risk"
100798,38,62200,"Employed",8,"Mortgage",14600,48,12.27,647,16800,60,0,0,0.23472668810289389068,"60-89 DPD","Medium Risk"
100799,38,36700,"Employed",4,"Auto Loan",19000,24,10.13,622,8300,0,0,0,0.51771117166212534060,"Current","Medium Risk"
100800,47,94000,"Employed",8.7,"Mortgage",18200,48,10.39,NULL,1000,30,0,0,0.19361702127659574468,"30-59 DPD","Medium Risk"
100801,33,35200,"Employed",5,"Auto Loan",21800,36,6.58,651,12200,0,1,0,0.61931818181818181818,"Current","High Risk"
100802,39,25500,"Employed",7.7,"Unsecured Personal Loan",16200,36,2.31,738,9900,0,0,0,0.63529411764705882353,"Current","Low Risk"
100803,33,17000,"Employed",4.6,"Auto Loan",9700,36,13.36,606,10900,10,0,0,0.57058823529411764706,"Current","Medium Risk"
100804,34,14700,"Contract",2.7,"Unsecured Personal Loan",22100,36,7.32,683,10300,0,0,0,1.5034013605442177,"Current","Low Risk"
100805,35,16400,"Employed",15.8,"Unsecured Personal Loan",5900,12,5.25,735,3900,0,0,0,0.35975609756097560976,"Current","Low Risk"
100806,40,41500,"Employed",3.9,"Unsecured Personal Loan",7800,36,8.75,515,14600,0,3,1,0.18795180722891566265,"Current","High Risk"
100807,33,46800,"Employed",4.6,"Mortgage",7500,36,11,850,15400,0,0,0,0.16025641025641025641,"Current","Low Risk"
100808,51,16500,"Self-Employed",1.2,"Unsecured Personal Loan",25500,36,7.43,657,16000,90,1,0,1.5454545454545455,"90+ DPD","High Risk"
100809,29,56800,"Employed",4.9,"Auto Loan",23500,24,11.34,518,19200,0,0,0,0.41373239436619718310,"Current","Medium Risk"
100810,36,28500,"Contract",4.2,"Unsecured Personal Loan",17900,60,10.75,693,15100,20,0,0,0.62807017543859649123,"Current","Low Risk"
100811,34,39100,"Self-Employed",1,"Mortgage",25400,36,4.27,683,7400,0,2,0,0.64961636828644501279,"Current","High Risk"
100812,52,81300,"Unemployed",0.3,"Unsecured Personal Loan",7900,12,5.48,673,9400,0,0,0,0.09717097170971709717,"Current","Low Risk"
100813,40,56900,"Employed",4.6,"Auto Loan",16500,36,10.37,759,10500,60,0,0,0.28998242530755711775,"60-89 DPD","Medium Risk"
100814,48,31800,"Self-Employed",7.2,"Mortgage",12400,48,-0.64,740,10700,30,0,0,0.38993710691823899371,"30-59 DPD","Medium Risk"
100815,23,NULL,"Employed",3.7,"Unsecured Personal Loan",22200,48,7.05,704,19900,20,0,0,NULL,"Current","Low Risk"
100816,41,12400,"Contract",1.3,"Unsecured Personal Loan",12500,36,3.21,716,15500,0,1,0,1.00806451612903225806,"Current","High Risk"
100817,47,25300,"Self-Employed",5.5,"Auto Loan",10600,48,6.07,672,42400,0,0,0,0.41897233201581027668,"Current","Low Risk"
100818,39,32700,"Employed",0.4,"Mortgage",18500,24,6.6,822,46400,0,2,0,0.56574923547400611621,"Current","High Risk"
100819,49,22200,"Employed",2.9,"Auto Loan",22600,36,6.43,562,10500,0,0,0,1.01801801801801801802,"Current","Medium Risk"
100820,33,34000,"Employed",0.9,"Unsecured Personal Loan",8900,48,5.84,691,700,0,0,0,0.26176470588235294118,"Current","Low Risk"
100821,52,37700,"Self-Employed",1,"Mortgage",12900,48,4.21,685,23500,30,0,0,0.34217506631299734748,"30-59 DPD","Medium Risk"
100822,61,32500,"Employed",1.1,"Unsecured Personal Loan",7100,36,14.38,745,6800,30,0,0,0.21846153846153846154,"30-59 DPD","Medium Risk"
100823,34,26200,"Self-Employed",2.4,"Auto Loan",3000,48,13.1,612,5600,0,3,0,0.11450381679389312977,"Current","High Risk"
100824,34,39500,"Employed",0.3,"Mortgage",15100,12,4.01,541,7500,0,0,0,0.38227848101265822785,"Current","Medium Risk"
100825,53,45300,"Self-Employed",2.5,"Unsecured Personal Loan",19300,48,12.25,693,7200,30,0,0,0.42604856512141280353,"30-59 DPD","Medium Risk"
100826,54,21100,"Contract",3.6,"Auto Loan",15600,24,6.3,702,15200,0,1,1,0.73933649289099526066,"Current","High Risk"
100827,33,73500,"Unemployed",3.3,"Auto Loan",4100,24,7.89,799,3300,0,1,0,0.05578231292517006803,"Current","High Risk"
100828,34,34600,"Unemployed",2.4,"Mortgage",10800,24,7.31,578,4700,0,0,0,0.31213872832369942197,"Current","Medium Risk"
100829,35,36700,"Employed",9.1,"Unsecured Personal Loan",3500,36,5.52,772,12600,0,1,1,0.09536784741144414169,"Current","High Risk"
100830,25,51700,"Employed",0.8,"Unsecured Personal Loan",30400,24,10.45,869,15300,120,0,0,0.58800773694390715667,"90+ DPD","High Risk"
100831,29,40800,"Self-Employed",3.5,"Mortgage",7000,24,7.88,650,15500,0,0,0,0.17156862745098039216,"Current","Low Risk"
100832,28,58500,"Employed",NULL,"Unsecured Personal Loan",28400,12,6.07,577,5700,0,0,0,0.48547008547008547009,"Current","Medium Risk"
100833,30,41900,"Employed",0.4,"Unsecured Personal Loan",23600,24,3.59,NULL,5000,0,0,0,0.56324582338902147971,"Current","Low Risk"
100834,38,26700,"Employed",4.3,"Mortgage",7800,36,4.82,681,6900,60,0,0,0.29213483146067415730,"60-89 DPD","Medium Risk"
100835,40,43500,"Employed",4.2,"Unsecured Personal Loan",6800,36,2.58,725,11700,30,0,0,0.15632183908045977011,"30-59 DPD","Medium Risk"
100836,54,20500,"Employed",10.5,"Mortgage",16500,24,7.54,NULL,28000,0,0,1,0.80487804878048780488,"Current","Low Risk"
100837,28,38300,"Contract",4.1,"Unsecured Personal Loan",8000,48,3.91,804,2400,0,1,0,0.20887728459530026110,"Current","High Risk"
100838,48,35700,"Employed",16.1,"Unsecured Personal Loan",14200,48,6.7,591,8500,0,3,0,0.39775910364145658263,"Current","High Risk"
100839,36,32700,"Self-Employed",0.2,"Auto Loan",10000,48,11.61,541,3900,0,1,0,0.30581039755351681957,"Current","High Risk"
100840,38,34100,"Employed",0.5,"Auto Loan",4600,24,11.1,769,3100,10,0,0,0.13489736070381231672,"Current","Low Risk"
100841,45,14200,"Self-Employed",0.2,"Auto Loan",3500,48,7.4,498,19500,0,0,0,0.24647887323943661972,"Current","Medium Risk"
100842,27,27600,"Employed",1,"Auto Loan",15300,24,7.24,664,14500,0,0,0,0.55434782608695652174,"Current","Low Risk"
100843,42,38000,"Contract",3.9,"Mortgage",9500,12,13.14,929,13600,10,0,0,0.25000000000000000000,"Current","Low Risk"
100844,40,196500,"Contract",5.2,"Unsecured Personal Loan",9600,24,9.06,679,18900,0,0,0,0.04885496183206106870,"Current","Low Risk"
100845,43,21700,"Employed",0.2,"Unsecured Personal Loan",20300,48,6.52,590,7100,30,0,0,0.93548387096774193548,"30-59 DPD","Medium Risk"
100846,41,68400,"Contract",14.6,"Unsecured Personal Loan",27000,24,3.22,675,7300,0,0,0,0.39473684210526315789,"Current","Low Risk"
100847,63,23600,"Retired",9.2,"Auto Loan",11300,12,8.68,676,45700,0,0,0,0.47881355932203389831,"Current","Low Risk"
100848,32,59000,"Contract",1.8,"Unsecured Personal Loan",10900,12,9.99,693,8300,120,0,0,0.18474576271186440678,"90+ DPD","High Risk"
100849,33,45000,"Contract",0.4,"Unsecured Personal Loan",18000,48,5.61,733,16600,0,0,0,0.40000000000000000000,"Current","Low Risk"
100850,32,26300,"Employed",0.9,"Unsecured Personal Loan",5900,36,8.37,597,9900,10,0,0,0.22433460076045627376,"Current","Medium Risk"
100851,32,441000,"Self-Employed",0.7,"Unsecured Personal Loan",15300,24,6.41,815,2700,0,0,0,0.03469387755102040816,"Current","Low Risk"
100852,32,20000,"Employed",0.7,"Unsecured Personal Loan",18600,36,6.95,700,2400,0,0,0,0.93000000000000000000,"Current","Low Risk"
100853,50,57500,"Employed",3.7,"Auto Loan",20100,36,0.04,738,6600,10,0,0,0.34956521739130434783,"Current","Low Risk"
100854,52,59900,"Retired",1.4,"Unsecured Personal Loan",4200,36,6.83,630,20700,0,0,0,0.07011686143572621035,"Current","Medium Risk"
100855,32,26000,"Employed",2.2,"Mortgage",8500,24,10.41,783,17200,30,0,0,0.32692307692307692308,"30-59 DPD","Medium Risk"
100856,30,NULL,"Unemployed",22.8,"Auto Loan",7900,48,5.61,659,18800,0,1,0,NULL,"Current","High Risk"
100857,43,32000,"Contract",5.8,"Unsecured Personal Loan",14200,24,7.66,702,5000,0,1,0,0.44375000000000000000,"Current","High Risk"
100858,32,42000,"Contract",14.9,"Auto Loan",17800,36,5.23,605,30700,0,0,0,0.42380952380952380952,"Current","Medium Risk"
100859,44,41400,"Retired",0.8,"Unsecured Personal Loan",32800,12,8.58,600,5000,0,0,0,0.79227053140096618357,"Current","Medium Risk"
100860,40,34000,"Employed",2.4,"Auto Loan",9900,24,6.85,735,11500,0,0,0,0.29117647058823529412,"Current","Low Risk"
100861,23,54500,"Employed",4,"Mortgage",9900,24,4.68,645,9800,0,0,0,0.18165137614678899083,"Current","Medium Risk"
100862,53,54000,"Employed",0.4,"Auto Loan",26600,36,11.5,NULL,8800,0,0,0,0.49259259259259259259,"Current","Low Risk"
100863,56,15100,"Employed",0,"Auto Loan",16000,12,10.29,629,25300,0,0,0,1.05960264900662251656,"Current","Medium Risk"
100864,32,69700,"Employed",5.5,"Unsecured Personal Loan",28600,48,5.69,736,6000,20,0,0,0.41032998565279770445,"Current","Low Risk"
100865,34,15800,"Employed",5.1,"Unsecured Personal Loan",15900,24,8.99,630,3800,0,1,0,1.00632911392405063291,"Current","High Risk"
100866,41,60900,"Unemployed",2.6,"Mortgage",6700,36,9.11,671,10000,60,1,1,0.11001642036124794745,"60-89 DPD","High Risk"
100867,41,63800,"Self-Employed",3.4,"Unsecured Personal Loan",6000,48,9.43,681,7500,0,0,0,0.09404388714733542320,"Current","Low Risk"
100868,45,21000,"Employed",2.7,"Unsecured Personal Loan",5300,36,2.42,NULL,105300,0,0,0,0.25238095238095238095,"Current","Low Risk"
100869,58,29600,"Self-Employed",0.1,"Unsecured Personal Loan",19900,48,10.52,562,15900,20,0,0,0.67229729729729729730,"Current","Medium Risk"
100870,36,20900,"Employed",2,"Auto Loan",27300,36,5.79,707,7400,0,0,0,1.30622009569377990431,"Current","Low Risk"
100871,30,32600,"Employed",1,"Unsecured Personal Loan",40500,24,6.43,621,4700,0,3,0,1.2423312883435583,"Current","High Risk"
100872,24,31100,"Unemployed",0.5,"Mortgage",22200,48,15.41,765,2700,0,0,0,0.71382636655948553055,"Current","Low Risk"
100873,31,53600,"Self-Employed",15.7,"Unsecured Personal Loan",26800,24,8.41,757,4800,0,0,0,0.50000000000000000000,"Current","Low Risk"
100874,38,69900,"Unemployed",4.6,"Unsecured Personal Loan",9400,36,6.34,738,10700,0,1,0,0.13447782546494992847,"Current","High Risk"
100875,56,73000,"Employed",6.5,"Auto Loan",6700,48,0.88,NULL,26900,120,1,0,0.09178082191780821918,"90+ DPD","High Risk"
100876,33,27400,"Contract",1.9,"Unsecured Personal Loan",22200,24,11.67,673,21700,0,1,0,0.81021897810218978102,"Current","High Risk"
100877,40,32700,"Self-Employed",2.5,"Auto Loan",17200,24,3.46,732,11600,30,0,0,0.52599388379204892966,"30-59 DPD","Medium Risk"
100878,38,15700,"Self-Employed",1.4,"Unsecured Personal Loan",14200,36,4.49,633,7900,10,0,0,0.90445859872611464968,"Current","Medium Risk"
100879,50,24300,"Self-Employed",0.5,"Unsecured Personal Loan",16900,48,6.51,876,11900,0,0,0,0.69547325102880658436,"Current","Low Risk"
100880,63,58800,"Contract",1,"Unsecured Personal Loan",16200,60,11.75,839,6900,0,0,0,0.27551020408163265306,"Current","Low Risk"
100881,33,81500,"Self-Employed",8,"Mortgage",28900,36,9.82,681,33000,30,3,0,0.35460122699386503067,"30-59 DPD","High Risk"
100882,33,19600,"Self-Employed",5.7,"Auto Loan",29100,36,7.03,NULL,8700,30,0,0,1.4846938775510204,"30-59 DPD","Medium Risk"
100883,48,27000,"Retired",4,"Auto Loan",18500,60,8.42,789,9300,0,2,0,0.68518518518518518519,"Current","High Risk"
100884,45,35800,"Unemployed",3.2,"Unsecured Personal Loan",22200,12,5.7,668,2100,0,0,0,0.62011173184357541899,"Current","Low Risk"
100885,56,41800,"Employed",12.8,"Auto Loan",18200,24,7.92,627,8600,0,1,0,0.43540669856459330144,"Current","High Risk"
100886,44,NULL,"Unemployed",0.4,"Unsecured Personal Loan",10100,48,7.72,750,17800,0,0,0,NULL,"Current","Low Risk"
100887,34,224500,"Employed",1.6,"Mortgage",21000,48,10.41,686,4700,0,3,0,0.09354120267260579065,"Current","High Risk"
100888,44,28700,"Employed",2.2,"Auto Loan",5800,48,10.4,695,5900,30,0,0,0.20209059233449477352,"30-59 DPD","Medium Risk"
100889,49,36100,"Self-Employed",7.6,"Auto Loan",25100,36,8.98,613,17200,0,0,0,0.69529085872576177285,"Current","Medium Risk"
100890,46,47700,"Contract",NULL,"Unsecured Personal Loan",6500,12,6.41,543,3500,10,1,0,0.13626834381551362683,"Current","High Risk"
100891,43,36400,"Contract",1.4,"Auto Loan",15900,36,9.73,699,20800,0,0,0,0.43681318681318681319,"Current","Low Risk"
100892,49,29200,"Employed",10.4,"Unsecured Personal Loan",8000,24,7.22,752,6800,0,0,0,0.27397260273972602740,"Current","Low Risk"
100893,50,34400,"Employed",8.9,"Mortgage",74400,24,4.25,662,7500,0,3,0,2.1627906976744186,"Current","High Risk"
100894,52,34700,"Employed",1.3,"Unsecured Personal Loan",13100,48,6.29,795,4500,10,0,0,0.37752161383285302594,"Current","Low Risk"
100895,44,30200,"Retired",2.5,"Unsecured Personal Loan",5100,12,7.75,624,12900,30,0,0,0.16887417218543046358,"30-59 DPD","Medium Risk"
100896,36,31900,"Retired",2.6,"Unsecured Personal Loan",17200,48,10.23,596,55400,10,0,0,0.53918495297805642633,"Current","Medium Risk"
100897,39,80800,"Self-Employed",19.1,"Unsecured Personal Loan",9400,36,6.95,675,17100,0,1,1,0.11633663366336633663,"Current","High Risk"
100898,50,48100,"Contract",1,"Unsecured Personal Loan",22700,36,3.87,673,5400,0,0,0,0.47193347193347193347,"Current","Low Risk"
100899,30,31300,"Unemployed",8,"Mortgage",13400,12,7.67,742,21900,0,0,0,0.42811501597444089457,"Current","Low Risk"
100900,42,51500,"Self-Employed",2,"Auto Loan",16900,24,7.84,NULL,7900,0,0,0,0.32815533980582524272,"Current","Low Risk"
100901,34,30700,"Employed",6.6,"Mortgage",7500,12,8.06,789,25900,20,0,0,0.24429967426710097720,"Current","Low Risk"
100902,38,65300,"Employed",2.7,"Mortgage",9400,60,10.26,837,17400,0,0,0,0.14395099540581929556,"Current","Low Risk"
100903,51,43700,"Self-Employed",4.3,"Unsecured Personal Loan",10100,48,10.56,677,1300,30,0,0,0.23112128146453089245,"30-59 DPD","Medium Risk"
100904,40,34400,"Self-Employed",8.9,"Auto Loan",22300,36,5.72,780,4900,0,0,0,0.64825581395348837209,"Current","Low Risk"
100905,38,45400,"Employed",8.2,"Unsecured Personal Loan",36500,24,5.65,NULL,19200,10,0,0,0.80396475770925110132,"Current","Low Risk"
100906,24,16600,"Contract",10.1,"Mortgage",8200,60,4.38,766,11000,90,0,0,0.49397590361445783133,"90+ DPD","High Risk"
100907,45,20700,"Employed",0.3,"Unsecured Personal Loan",25500,24,9.6,764,4800,0,0,1,1.23188405797101449275,"Current","Low Risk"
100908,44,20000,"Employed",5.9,"Unsecured Personal Loan",3600,24,11.85,749,6400,60,0,0,0.18000000000000000000,"60-89 DPD","Medium Risk"
100909,60,39000,"Self-Employed",0.8,"Unsecured Personal Loan",26000,36,6.55,679,2600,0,0,0,0.66666666666666666667,"Current","Low Risk"
100910,35,86400,"Self-Employed",NULL,"Unsecured Personal Loan",7500,60,6.78,444,9300,0,0,0,0.08680555555555555556,"Current","Medium Risk"
100911,40,110800,"Self-Employed",4,"Unsecured Personal Loan",5900,12,11.9,629,46500,30,0,0,0.05324909747292418773,"30-59 DPD","Medium Risk"
100912,40,50000,"Employed",2.6,"Unsecured Personal Loan",5200,24,9.02,630,17400,60,0,0,0.10400000000000000000,"60-89 DPD","Medium Risk"
100913,54,46600,"Employed",3.7,"Auto Loan",17100,60,8.81,602,45900,0,0,0,0.36695278969957081545,"Current","Medium Risk"
100914,37,NULL,"Self-Employed",28.3,"Mortgage",11700,24,3.93,690,18400,0,0,0,NULL,"Current","Low Risk"
100915,41,27700,"Self-Employed",0.7,"Unsecured Personal Loan",16800,12,9.54,NULL,20300,10,0,0,0.60649819494584837545,"Current","Low Risk"
100916,44,24500,"Employed",5.6,"Unsecured Personal Loan",20200,36,4.71,614,39400,30,0,0,0.82448979591836734694,"30-59 DPD","Medium Risk"
100917,40,NULL,"Unemployed",2.5,"Mortgage",15700,48,4.1,595,12900,0,0,0,NULL,"Current","Medium Risk"
100918,34,33400,"Employed",0.7,"Unsecured Personal Loan",19800,36,6.46,623,8700,20,2,0,0.59281437125748502994,"Current","High Risk"
100919,40,28700,"Self-Employed",0.9,"Mortgage",12800,60,5.74,770,20400,0,0,0,0.44599303135888501742,"Current","Low Risk"
100920,49,13500,"Contract",NULL,"Unsecured Personal Loan",6600,36,6.84,627,27400,0,0,0,0.48888888888888888889,"Current","Medium Risk"
100921,28,52800,"Employed",10.6,"Auto Loan",100800,12,3.18,639,7100,0,0,0,1.9090909090909091,"Current","Medium Risk"
100922,39,21200,"Employed",11.9,"Auto Loan",9400,60,10.38,643,6000,0,0,0,0.44339622641509433962,"Current","Medium Risk"
100923,31,40900,"Unemployed",23.9,"Auto Loan",7600,36,10.88,707,10900,60,0,0,0.18581907090464547677,"60-89 DPD","Medium Risk"
100924,50,102400,"Self-Employed",1.2,"Mortgage",12000,24,1.66,716,17700,0,0,0,0.11718750000000000000,"Current","Low Risk"
100925,23,22900,"Self-Employed",2.2,"Unsecured Personal Loan",7700,36,10.44,436,17300,90,1,1,0.33624454148471615721,"90+ DPD","High Risk"
100926,32,10200,"Contract",5.5,"Unsecured Personal Loan",10400,24,5.07,762,3700,0,0,0,1.01960784313725490196,"Current","Low Risk"
100927,42,157500,"Contract",3.3,"Auto Loan",16400,12,10.07,795,37700,10,0,0,0.10412698412698412698,"Current","Low Risk"
100928,54,63000,"Retired",2.7,"Mortgage",16500,12,7.29,596,6300,20,0,0,0.26190476190476190476,"Current","Medium Risk"
100929,37,96700,"Employed",2.2,"Unsecured Personal Loan",7800,36,7.59,602,8200,10,0,0,0.08066184074457083764,"Current","Medium Risk"
100930,32,19600,"Employed",4.5,"Mortgage",10000,48,6.94,644,5300,0,0,0,0.51020408163265306122,"Current","Medium Risk"
100931,57,46600,"Employed",4.3,"Unsecured Personal Loan",25500,36,11.14,620,65400,0,0,0,0.54721030042918454936,"Current","Medium Risk"
100932,24,28800,"Employed",0.9,"Unsecured Personal Loan",18000,60,3.78,698,11700,30,0,0,0.62500000000000000000,"30-59 DPD","Medium Risk"
100933,18,NULL,"Self-Employed",3.2,"Auto Loan",46400,24,9.32,524,5500,30,0,0,NULL,"30-59 DPD","Medium Risk"
100934,42,136200,"Employed",4,"Unsecured Personal Loan",27100,24,10.8,591,18100,0,1,0,0.19897209985315712188,"Current","High Risk"
100935,33,17100,"Contract",4.2,"Auto Loan",26500,24,9.65,803,17000,30,0,0,1.5497076023391813,"30-59 DPD","Medium Risk"
100936,28,41200,"Self-Employed",1.2,"Unsecured Personal Loan",5800,24,14.47,606,8700,0,1,0,0.14077669902912621359,"Current","High Risk"
100937,45,45900,"Self-Employed",6.8,"Unsecured Personal Loan",21100,24,5.91,779,17800,0,0,0,0.45969498910675381264,"Current","Low Risk"
100938,40,62500,"Employed",0.1,"Auto Loan",12900,48,10.37,708,5600,30,0,0,0.20640000000000000000,"30-59 DPD","Medium Risk"
100939,32,38100,"Employed",2.2,"Auto Loan",9600,60,7.18,535,7000,0,2,1,0.25196850393700787402,"Current","High Risk"
100940,25,42400,"Employed",7.6,"Unsecured Personal Loan",14800,60,11.2,731,2400,20,0,0,0.34905660377358490566,"Current","Low Risk"
100941,47,29900,"Employed",4.1,"Unsecured Personal Loan",23600,24,7.48,671,3900,0,1,0,0.78929765886287625418,"Current","High Risk"
100942,45,41500,"Employed",1.5,"Unsecured Personal Loan",18000,48,6.34,644,35100,0,0,0,0.43373493975903614458,"Current","Medium Risk"
100943,37,30600,"Self-Employed",5.9,"Unsecured Personal Loan",7900,24,11.42,NULL,31200,0,0,0,0.25816993464052287582,"Current","Low Risk"
100944,56,49600,"Contract",4.2,"Mortgage",20900,12,6.03,718,10400,0,0,0,0.42137096774193548387,"Current","Low Risk"
100945,27,30200,"Contract",8,"Mortgage",9100,48,3.26,737,31700,20,0,0,0.30132450331125827815,"Current","Low Risk"
100946,23,43900,"Self-Employed",6.6,"Unsecured Personal Loan",15200,36,5.95,774,8800,0,2,0,0.34624145785876993166,"Current","High Risk"
100947,31,35800,"Employed",4.7,"Unsecured Personal Loan",11100,24,9.36,713,8300,0,1,1,0.31005586592178770950,"Current","High Risk"
100948,38,63800,"Contract",3.3,"Mortgage",11700,36,11.68,570,10300,0,0,0,0.18338557993730407524,"Current","Medium Risk"
100949,40,35400,"Contract",0.7,"Auto Loan",21200,24,7.83,642,9100,0,0,0,0.59887005649717514124,"Current","Medium Risk"
100950,36,15000,"Employed",1.5,"Auto Loan",7200,48,11.45,915,8500,20,0,0,0.48000000000000000000,"Current","Low Risk"
100951,42,NULL,"Unemployed",2.7,"Auto Loan",42900,36,3.43,NULL,22000,0,0,0,NULL,"Current","Low Risk"
100952,25,23100,"Employed",4.6,"Unsecured Personal Loan",4500,60,6.17,870,11000,0,0,0,0.19480519480519480519,"Current","Low Risk"
100953,52,26200,"Contract",3.6,"Unsecured Personal Loan",9300,12,6.63,792,16300,60,0,0,0.35496183206106870229,"60-89 DPD","Medium Risk"
100954,37,27000,"Retired",1.7,"Mortgage",16700,24,7.16,699,20400,10,0,0,0.61851851851851851852,"Current","Low Risk"
100955,49,NULL,"Employed",0,"Auto Loan",19000,36,7.75,704,13000,20,0,0,NULL,"Current","Low Risk"
100956,41,12500,"Contract",NULL,"Unsecured Personal Loan",12600,36,9.57,677,5000,0,1,0,1.00800000000000000000,"Current","High Risk"
100957,43,174400,"Self-Employed",NULL,"Unsecured Personal Loan",12900,24,6.17,541,3800,0,2,0,0.07396788990825688073,"Current","High Risk"
100958,44,61600,"Retired",6.6,"Unsecured Personal Loan",17100,48,7.92,681,11000,30,1,0,0.27759740259740259740,"30-59 DPD","High Risk"
100959,42,40600,"Employed",0.1,"Auto Loan",11600,48,7.36,777,8800,10,1,0,0.28571428571428571429,"Current","High Risk"
100960,44,35300,"Contract",4.4,"Unsecured Personal Loan",30800,60,4.72,632,10500,0,0,0,0.87252124645892351275,"Current","Medium Risk"
100961,51,41900,"Employed",14.2,"Unsecured Personal Loan",22100,48,7.16,713,9800,10,0,0,0.52744630071599045346,"Current","Low Risk"
100962,40,47100,"Employed",1,"Mortgage",22600,48,7.07,748,60400,0,0,0,0.47983014861995753715,"Current","Low Risk"
100963,45,50100,"Employed",3.2,"Unsecured Personal Loan",7500,36,7,607,3900,0,1,0,0.14970059880239520958,"Current","High Risk"
100964,37,47900,"Retired",0.5,"Unsecured Personal Loan",12700,48,7.6,644,2500,20,2,0,0.26513569937369519833,"Current","High Risk"
100965,52,38000,"Contract",4.9,"Unsecured Personal Loan",11200,24,7.73,599,12500,10,0,0,0.29473684210526315789,"Current","Medium Risk"
100966,31,32900,"Contract",4,"Unsecured Personal Loan",7300,24,6.2,614,7600,0,1,0,0.22188449848024316109,"Current","High Risk"
100967,56,33700,"Contract",2.6,"Unsecured Personal Loan",16600,24,11.32,577,12300,30,0,1,0.49258160237388724036,"30-59 DPD","Medium Risk"
100968,38,32900,"Employed",3.7,"Mortgage",9700,36,3.99,608,14900,0,0,0,0.29483282674772036474,"Current","Medium Risk"
100969,24,64000,"Employed",11.3,"Mortgage",19800,24,5.34,794,24300,0,0,0,0.30937500000000000000,"Current","Low Risk"
100970,39,48900,"Employed",1.1,"Unsecured Personal Loan",7000,60,15.84,607,3400,30,0,0,0.14314928425357873211,"30-59 DPD","Medium Risk"
100971,31,8300,"Employed",0.1,"Unsecured Personal Loan",37500,24,4.39,690,6700,20,0,0,4.5180722891566265,"Current","Low Risk"
100972,46,50400,"Employed",9.9,"Auto Loan",7800,12,3.44,640,13400,0,0,0,0.15476190476190476190,"Current","Medium Risk"
100973,31,40000,"Employed",4.3,"Unsecured Personal Loan",15200,36,9.7,774,17000,0,0,0,0.38000000000000000000,"Current","Low Risk"
100974,34,36000,"Employed",11.1,"Unsecured Personal Loan",21500,12,1.27,785,46000,0,0,0,0.59722222222222222222,"Current","Low Risk"
100975,19,29900,"Employed",4.5,"Mortgage",9500,12,6.79,749,19300,10,0,0,0.31772575250836120401,"Current","Low Risk"
100976,33,63700,"Employed",8.3,"Unsecured Personal Loan",22300,24,13.94,NULL,9500,0,0,0,0.35007849293563579278,"Current","Low Risk"
100977,18,58300,"Employed",2.8,"Unsecured Personal Loan",6400,36,2.87,662,5300,30,0,0,0.10977701543739279588,"30-59 DPD","Medium Risk"
100978,22,24700,"Retired",6.9,"Unsecured Personal Loan",31900,36,1.55,585,6700,60,0,0,1.2914979757085020,"60-89 DPD","Medium Risk"
100979,46,44500,"Unemployed",12.2,"Unsecured Personal Loan",13500,48,3,835,6500,20,0,0,0.30337078651685393258,"Current","Low Risk"
100980,46,22300,"Retired",NULL,"Unsecured Personal Loan",9300,48,10.2,619,15700,0,1,0,0.41704035874439461883,"Current","High Risk"
100981,42,18200,"Employed",1,"Unsecured Personal Loan",11200,36,10.87,733,11800,20,0,0,0.61538461538461538462,"Current","Low Risk"
100982,28,26500,"Employed",1.6,"Unsecured Personal Loan",21700,24,5.96,765,3900,0,0,0,0.81886792452830188679,"Current","Low Risk"
100983,38,55900,"Unemployed",1.1,"Auto Loan",9400,24,9.55,636,7300,0,1,0,0.16815742397137745975,"Current","High Risk"
100984,38,58500,"Employed",NULL,"Unsecured Personal Loan",8500,48,11.67,763,18300,0,1,0,0.14529914529914529915,"Current","High Risk"
100985,26,NULL,"Employed",1.8,"Unsecured Personal Loan",11700,12,12.86,741,12700,0,1,0,NULL,"Current","High Risk"
100986,53,52200,"Employed",4,"Auto Loan",6600,12,6.76,818,14700,60,0,0,0.12643678160919540230,"60-89 DPD","Medium Risk"
100987,47,47000,"Employed",4.4,"Mortgage",39800,48,0.6,642,12900,0,0,0,0.84680851063829787234,"Current","Medium Risk"
100988,36,26400,"Employed",2.8,"Unsecured Personal Loan",9500,36,5.04,577,30900,0,0,0,0.35984848484848484848,"Current","Medium Risk"
100989,38,45100,"Employed",4.8,"Unsecured Personal Loan",22000,12,6.22,640,11700,90,0,0,0.48780487804878048780,"90+ DPD","High Risk"
100990,40,54200,"Self-Employed",0.4,"Unsecured Personal Loan",15100,24,6.72,697,7600,0,2,0,0.27859778597785977860,"Current","High Risk"
100991,18,53000,"Employed",0.5,"Auto Loan",7400,60,6.94,685,5200,20,0,0,0.13962264150943396226,"Current","Low Risk"
100992,36,65800,"Employed",0.9,"Unsecured Personal Loan",13300,48,10.86,649,11800,0,0,0,0.20212765957446808511,"Current","Medium Risk"
100993,31,51700,"Contract",3.6,"Unsecured Personal Loan",21400,48,11.32,527,1800,0,0,0,0.41392649903288201161,"Current","Medium Risk"
